cell_index,x,y,dist_along_px,dist_along_um,Ki67,HER2,EGFR,CD44
490402,26577.621428571427,7475.0,309.4977661030957,201.17354796701224,4328.8,16566.464285714286,5317.407142857143,3827.0642857142857
490403,26602.492753623188,7474.826086956522,330.8933345009261,215.08066742560194,5368.797101449275,13882.608695652174,3943.246376811594,2060.753623188406
490413,26417.821428571428,7480.575396825397,169.7298230070046,110.324384954553,2384.0992063492063,11508.13492063492,2464.81746031746,12324.599206349209
490414,26564.603174603173,7478.322751322751,296.63153095123965,192.8104951183058,18046.52380952381,15001.42857142857,5568.089947089947,5415.915343915344
490450,26494.80612244898,7479.836734693878,236.05930034437054,153.43854522384086,3872.795918367347,14967.091836734691,3467.295918367347,4002.204081632653
490451,26596.42735042735,7479.196581196581,323.44266906812885,210.23773489428376,6484.222222222223,14648.102564102564,5257.119658119658,2364.290598290598
490457,26463.424657534248,7479.630136986301,209.28317581711454,136.03406428112444,2703.8082191780823,14472.72602739726,2909.5890410958905,6792.068493150685
490458,26586.215277777777,7481.319444444444,313.59936329004194,203.83958613852727,5009.034722222223,18889.1875,7624.916666666667,6294.708333333333
490459,26613.60902255639,7479.4060150375935,338.0531781969114,219.7345658279924,16229.57142857143,13824.654135338344,4871.601503759399,2108.315789473684
490472,26523.274336283182,7480.823008849557,259.93756622059556,168.95941804338713,3344.637168141593,14320.16814159292,3222.070796460177,4541.088495575221
490473,26628.1797752809,7474.752808988764,352.93574501829767,229.40823426189348,10547.449438202248,16912.573033707864,5613.696629213483,2418.438202247191
490490,26503.757281553397,7482.407766990291,242.40082693100928,157.56053750515605,3261.514563106796,13561.2427184466,2804.5631067961167,3362.3106796116504
490491,26622.36206896552,7481.551724137931,344.44442132878237,223.88887386370854,53042.620689655174,16354.862068965518,4408.5,2240.4310344827586
490508,26511.858695652172,7482.391304347826,249.34933934362684,162.07707057335745,3780.152173913043,13318.467391304348,2968.771739130435,3052.554347826087
490509,26547.398550724636,7483.427536231884,279.2597030665101,181.51880699323158,51485.282608695656,12231.434782608696,4339.13768115942,2145.536231884058
490520,26429.94904458599,7485.6878980891715,177.48127033695403,115.36282571902012,2477.4904458598726,9487.127388535033,2751.9044585987263,5554.796178343949
490521,26477.086021505376,7483.193548387097,219.14768807672016,142.4459972498681,2484.290322580646,11124.741935483871,2712.182795698925,8562.290322580646
490535,26573.386666666665,7484.92,300.7522624383558,195.48897058493128,10032.986666666666,16337.68,6972.613333333334,5896.88
490545,26604.904761904763,7485.650793650793,327.37499256575927,212.79374516774354,7987.126984126984,14267.492063492064,3793.5873015873017,1913.809523809524
490566,26480.943965517243,7490.064655172414,218.90769754023245,142.2900034011511,2834.689655172414,13770.758620689656,2708.3405172413795,9804.780172413792
490567,26556.659574468085,7488.095744680851,284.78471936950217,185.1100675901764,11600.340425531916,15627.010638297872,7271.244680851064,3151.6170212765956
490576,26519.85393258427,7488.651685393258,252.96861093709805,164.42959710911373,4871.269662921349,13154.134831460677,3451.0898876404494,3010.7191011235955
490577,26614.70491803279,7490.696721311476,333.16698379201995,216.55853946481298,10826.72950819672,14602.196721311477,3692.959016393442,1876.155737704918
490594,26454.021276595744,7487.54255319149,197.14574322530873,128.1447330964507,3591.3936170212764,16682.90425531915,2892.468085106383,6077.978723404255
490603,26567.172413793105,7491.448275862069,292.06086538895295,189.83956250281943,6603.080459770115,14599.954022988506,8212.954022988506,3750.448275862069
490604,26577.76288659794,7492.40206185567,300.6410516264839,195.41668355721453,6395.680412371134,15883.835051546392,5764.061855670103,3977.752577319587
490620,26499.82051282051,7493.649572649572,233.22866457656858,151.59863197476957,3024.940170940171,12771.076923076924,2877.675213675214,4119.709401709401
490621,26508.629213483146,7492.741573033708,241.24302165212262,156.8079640738797,2878.7078651685392,13523.561797752807,3175.61797752809,6364.101123595506
490622,26587.954954954956,7492.981981981982,309.07282855595133,200.89733856136837,7007.2342342342345,18745.64864864865,6626.306306306306,6434.216216216216
490623,26602.42528735632,7491.9655172413795,321.9931406936031,209.29554145084202,30741.528735632182,13753.48275862069,4295.379310344828,2615.4597701149423
490650,26459.55,7494.725,198.1763907005255,128.81465395534158,2440.545,12829.72,2884.115,5306.835
490663,26409.296875,7494.8359375,155.07017232305512,100.79561200998583,2560.890625,11852.2421875,2493.1171875,10208.6484375
